subject	predicate	object	primary_knowledge_source	aggregator_knowledge_source	original_object	original_subject	subject_label	object_label
HGNC:6091		MONDO:0012381	infores:gencc	infores:gencc			INSR	hyperinsulinism due to INSR deficiency
HGNC:6091		MONDO:0012381	infores:gencc	infores:gencc			INSR	hyperinsulinism due to INSR deficiency
HGNC:6091		MONDO:0009517	infores:gencc	infores:gencc			INSR	Donohue syndrome
HGNC:6091		MONDO:0009517	infores:gencc	infores:gencc			INSR	Donohue syndrome
HGNC:6091		MONDO:0009874	infores:gencc	infores:gencc			INSR	Rabson-Mendenhall syndrome
HGNC:6091		MONDO:0009874	infores:gencc	infores:gencc			INSR	Rabson-Mendenhall syndrome
HGNC:6091		MONDO:0009874	infores:gencc	infores:gencc			INSR	Rabson-Mendenhall syndrome
HGNC:6636		MONDO:0007906	infores:gencc	infores:gencc			LMNA	familial partial lipodystrophy, Dunnigan type
HGNC:6636		MONDO:0007906	infores:gencc	infores:gencc			LMNA	familial partial lipodystrophy, Dunnigan type
HGNC:7490		MONDO:0010785	infores:gencc	infores:gencc			MT-TL1	maternally-inherited diabetes and deafness
HGNC:8620		MONDO:0005015	infores:gencc	infores:gencc			PAX6	diabetes mellitus
HGNC:9076		MONDO:0013478	infores:gencc	infores:gencc			PLIN1	PLIN1-related familial partial lipodystrophy
HGNC:9076		MONDO:0013478	infores:gencc	infores:gencc			PLIN1	PLIN1-related familial partial lipodystrophy
HGNC:9076		MONDO:0013478	infores:gencc	infores:gencc			PLIN1	PLIN1-related familial partial lipodystrophy
HGNC:9236		MONDO:0011448	infores:gencc	infores:gencc			PPARG	PPARG-related familial partial lipodystrophy
HGNC:9236		MONDO:0011448	infores:gencc	infores:gencc			PPARG	PPARG-related familial partial lipodystrophy
HGNC:9236		MONDO:0011448	infores:gencc	infores:gencc			PPARG	PPARG-related familial partial lipodystrophy
HGNC:14951		MONDO:0014785	infores:gencc	infores:gencc			PPP1R15B	microcephaly, short stature, and impaired glucose metabolism 2
HGNC:21478		MONDO:0014315	infores:gencc	infores:gencc			RFX6	Mitchell-Riley syndrome
HGNC:23096		MONDO:0011273	infores:gencc	infores:gencc			SLC29A3	H syndrome
HGNC:23096		MONDO:0011273	infores:gencc	infores:gencc			SLC29A3	H syndrome
HGNC:23096		MONDO:0011273	infores:gencc	infores:gencc			SLC29A3	H syndrome
HGNC:28403		MONDO:0000208	infores:gencc	infores:gencc			TRMT10A	microcephaly, short stature, and impaired glucose metabolism 1
HGNC:28403		MONDO:0000208	infores:gencc	infores:gencc			TRMT10A	microcephaly, short stature, and impaired glucose metabolism 1
HGNC:28403		MONDO:0000208	infores:gencc	infores:gencc			TRMT10A	microcephaly, short stature, and impaired glucose metabolism 1
HGNC:13503		MONDO:0005015	infores:gencc	infores:gencc			ZBTB20	diabetes mellitus
HGNC:18791		MONDO:0020525	infores:gencc	infores:gencc			ZFP57	transient neonatal diabetes mellitus
HGNC:18791		MONDO:0020525	infores:gencc	infores:gencc			ZFP57	transient neonatal diabetes mellitus
HGNC:12877		MONDO:0012074	infores:gencc	infores:gencc			ZMPSTE24	mandibuloacral dysplasia with type B lipodystrophy
HGNC:12877		MONDO:0012074	infores:gencc	infores:gencc			ZMPSTE24	mandibuloacral dysplasia with type B lipodystrophy
HGNC:12877		MONDO:0012074	infores:gencc	infores:gencc			ZMPSTE24	mandibuloacral dysplasia with type B lipodystrophy
HGNC:12877		MONDO:0012074	infores:gencc	infores:gencc			ZMPSTE24	mandibuloacral dysplasia with type B lipodystrophy
HGNC:23161		MONDO:0054743	infores:gencc	infores:gencc			ALG8	polycystic liver disease 3 with or without kidney cysts
HGNC:23161		MONDO:0054743	infores:gencc	infores:gencc			ALG8	polycystic liver disease 3 with or without kidney cysts
HGNC:23161		MONDO:0054743	infores:gencc	infores:gencc			ALG8	polycystic liver disease 3 with or without kidney cysts
HGNC:14889		MONDO:0054842	infores:gencc	infores:gencc			DNAJB11	polycystic kidney disease 6 with or without polycystic liver disease
HGNC:14889		MONDO:0054842	infores:gencc	infores:gencc			DNAJB11	polycystic kidney disease 6 with or without polycystic liver disease
HGNC:14889		MONDO:0054842	infores:gencc	infores:gencc			DNAJB11	polycystic kidney disease 6 with or without polycystic liver disease
HGNC:14889		MONDO:0054842	infores:gencc	infores:gencc			DNAJB11	polycystic kidney disease 6 with or without polycystic liver disease
HGNC:4138		MONDO:0010916	infores:gencc	infores:gencc			GANAB	polycystic kidney disease 3 with or without polycystic liver disease
HGNC:4138		MONDO:0010916	infores:gencc	infores:gencc			GANAB	polycystic kidney disease 3 with or without polycystic liver disease
HGNC:6697		MONDO:0044327	infores:gencc	infores:gencc			LRP5	polycystic liver disease 4 with or without kidney cysts
HGNC:6697		MONDO:0044327	infores:gencc	infores:gencc			LRP5	polycystic liver disease 4 with or without kidney cysts
HGNC:9008		MONDO:0008263	infores:gencc	infores:gencc			PKD1	polycystic kidney disease 1
HGNC:9008		MONDO:0008263	infores:gencc	infores:gencc			PKD1	polycystic kidney disease 1
HGNC:9008		MONDO:0008263	infores:gencc	infores:gencc			PKD1	polycystic kidney disease 1
HGNC:9008		MONDO:0010913	infores:gencc	infores:gencc			PKD1	Caroli disease
HGNC:9009		MONDO:0013131	infores:gencc	infores:gencc			PKD2	polycystic kidney disease 2
HGNC:9009		MONDO:0013131	infores:gencc	infores:gencc			PKD2	polycystic kidney disease 2
HGNC:9411		MONDO:0008265	infores:gencc	infores:gencc			PRKCSH	polycystic liver disease 1
HGNC:9411		MONDO:0008265	infores:gencc	infores:gencc			PRKCSH	polycystic liver disease 1
HGNC:9411		MONDO:0008265	infores:gencc	infores:gencc			PRKCSH	polycystic liver disease 1
HGNC:9411		MONDO:0008265	infores:gencc	infores:gencc			PRKCSH	polycystic liver disease 1
HGNC:9411		MONDO:0008265	infores:gencc	infores:gencc			PRKCSH	polycystic liver disease 1
HGNC:21082		MONDO:0014860	infores:gencc	infores:gencc			SEC63	polycystic liver disease 2
HGNC:21082		MONDO:0014860	infores:gencc	infores:gencc			SEC63	polycystic liver disease 2
HGNC:21082		MONDO:0014860	infores:gencc	infores:gencc			SEC63	polycystic liver disease 2
HGNC:15672		MONDO:0004691	infores:gencc	infores:gencc			ALG9	autosomal dominant polycystic kidney disease
HGNC:15672		MONDO:0004691	infores:gencc	infores:gencc			ALG9	autosomal dominant polycystic kidney disease
HGNC:16993		MONDO:0008265	infores:gencc	infores:gencc			SEC61B	polycystic liver disease 1
HGNC:11727		MONDO:0007485	infores:gencc	infores:gencc			TERC	dyskeratosis congenita, autosomal dominant 1
HGNC:11727		MONDO:0007485	infores:gencc	infores:gencc			TERC	dyskeratosis congenita, autosomal dominant 1
HGNC:11730		MONDO:0013521	infores:gencc	infores:gencc			TERT	dyskeratosis congenita, autosomal dominant 2
HGNC:11730		MONDO:0013521	infores:gencc	infores:gencc			TERT	dyskeratosis congenita, autosomal dominant 2
HGNC:11730		MONDO:0013521	infores:gencc	infores:gencc			TERT	dyskeratosis congenita, autosomal dominant 2
HGNC:11730		MONDO:0013521	infores:gencc	infores:gencc			TERT	dyskeratosis congenita, autosomal dominant 2
HGNC:11730		MONDO:0013521	infores:gencc	infores:gencc			TERT	dyskeratosis congenita, autosomal dominant 2
HGNC:395		MONDO:0013000	infores:gencc	infores:gencc			ALAD	porphyria due to ALA dehydratase deficiency
HGNC:395		MONDO:0013000	infores:gencc	infores:gencc			ALAD	porphyria due to ALA dehydratase deficiency
HGNC:395		MONDO:0013000	infores:gencc	infores:gencc			ALAD	porphyria due to ALA dehydratase deficiency
HGNC:395		MONDO:0013000	infores:gencc	infores:gencc			ALAD	porphyria due to ALA dehydratase deficiency
HGNC:395		MONDO:0013000	infores:gencc	infores:gencc			ALAD	porphyria due to ALA dehydratase deficiency
HGNC:397		MONDO:0010420	infores:gencc	infores:gencc			ALAS2	X-linked erythropoietic protoporphyria
HGNC:397		MONDO:0010420	infores:gencc	infores:gencc			ALAS2	X-linked erythropoietic protoporphyria
HGNC:397		MONDO:0010420	infores:gencc	infores:gencc			ALAS2	X-linked erythropoietic protoporphyria
HGNC:397		MONDO:0020721	infores:gencc	infores:gencc			ALAS2	X-linked sideroblastic anemia 1
HGNC:397		MONDO:0020721	infores:gencc	infores:gencc			ALAS2	X-linked sideroblastic anemia 1
HGNC:2321		MONDO:0030048	infores:gencc	infores:gencc			CPOX	harderoporphyria
HGNC:3647		MONDO:0008319	infores:gencc	infores:gencc			FECH	protoporphyria, erythropoietic, 1
HGNC:3647		MONDO:0008319	infores:gencc	infores:gencc			FECH	protoporphyria, erythropoietic, 1
HGNC:4982		MONDO:0008294	infores:gencc	infores:gencc			HMBS	acute intermittent porphyria
HGNC:4982		MONDO:0008294	infores:gencc	infores:gencc			HMBS	acute intermittent porphyria
HGNC:4982		MONDO:0008294	infores:gencc	infores:gencc			HMBS	acute intermittent porphyria
HGNC:4982		MONDO:0008294	infores:gencc	infores:gencc			HMBS	acute intermittent porphyria
HGNC:9280		MONDO:0008297	infores:gencc	infores:gencc			PPOX	variegate porphyria
HGNC:9280		MONDO:0008297	infores:gencc	infores:gencc			PPOX	variegate porphyria
HGNC:9280		MONDO:0008297	infores:gencc	infores:gencc			PPOX	variegate porphyria
HGNC:9280		MONDO:0008297	infores:gencc	infores:gencc			PPOX	variegate porphyria
HGNC:12591		MONDO:0008296	infores:gencc	infores:gencc			UROD	familial porphyria cutanea tarda
HGNC:12591		MONDO:0008296	infores:gencc	infores:gencc			UROD	familial porphyria cutanea tarda
HGNC:12591		MONDO:0008296	infores:gencc	infores:gencc			UROD	familial porphyria cutanea tarda
HGNC:4170		MONDO:0010308	infores:gencc	infores:gencc			GATA1	thrombocytopenia, X-linked, with or without dyserythropoietic anemia
HGNC:2518		MONDO:0009066	infores:gencc	infores:gencc			CTNS	juvenile nephropathic cystinosis
HGNC:2518		MONDO:0009066	infores:gencc	infores:gencc			CTNS	juvenile nephropathic cystinosis
HGNC:2518		MONDO:0009064	infores:gencc	infores:gencc			CTNS	ocular cystinosis
HGNC:2518		MONDO:0009064	infores:gencc	infores:gencc			CTNS	ocular cystinosis
HGNC:4177		MONDO:0009265	infores:gencc	infores:gencc			GBA1	Gaucher disease type I
HGNC:4177		MONDO:0009265	infores:gencc	infores:gencc			GBA1	Gaucher disease type I
HGNC:4177		MONDO:0009267	infores:gencc	infores:gencc			GBA1	Gaucher disease type III
HGNC:4177		MONDO:0009267	infores:gencc	infores:gencc			GBA1	Gaucher disease type III
HGNC:4177		MONDO:0009268	infores:gencc	infores:gencc			GBA1	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome
HGNC:4177		MONDO:0009268	infores:gencc	infores:gencc			GBA1	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome
HGNC:4177		MONDO:0011945	infores:gencc	infores:gencc			GBA1	Gaucher disease perinatal lethal
HGNC:4177		MONDO:0011945	infores:gencc	infores:gencc			GBA1	Gaucher disease perinatal lethal
HGNC:4177		MONDO:0009266	infores:gencc	infores:gencc			GBA1	Gaucher disease type II
HGNC:4177		MONDO:0009266	infores:gencc	infores:gencc			GBA1	Gaucher disease type II
HGNC:4298		MONDO:0009660	infores:gencc	infores:gencc			GLB1	mucopolysaccharidosis type 4B
HGNC:4298		MONDO:0009660	infores:gencc	infores:gencc			GLB1	mucopolysaccharidosis type 4B
HGNC:4298		MONDO:0009260	infores:gencc	infores:gencc			GLB1	GM1 gangliosidosis type 1
HGNC:4298		MONDO:0009260	infores:gencc	infores:gencc			GLB1	GM1 gangliosidosis type 1
HGNC:4298		MONDO:0009261	infores:gencc	infores:gencc			GLB1	GM1 gangliosidosis type 2
HGNC:4298		MONDO:0009261	infores:gencc	infores:gencc			GLB1	GM1 gangliosidosis type 2
HGNC:23657		MONDO:0010028	infores:gencc	infores:gencc			GNE	sialuria
HGNC:23657		MONDO:0010028	infores:gencc	infores:gencc			GNE	sialuria
HGNC:5391		MONDO:0011759	infores:gencc	infores:gencc			IDUA	Hurler-Scheie syndrome
HGNC:5391		MONDO:0011759	infores:gencc	infores:gencc			IDUA	Hurler-Scheie syndrome
HGNC:7631		MONDO:0012221	infores:gencc	infores:gencc			NAGA	alpha-N-acetylgalactosaminidase deficiency type 1
HGNC:7631		MONDO:0012221	infores:gencc	infores:gencc			NAGA	alpha-N-acetylgalactosaminidase deficiency type 1
HGNC:9498		MONDO:0012719	infores:gencc	infores:gencc			PSAP	encephalopathy due to prosaposin deficiency
HGNC:9498		MONDO:0012719	infores:gencc	infores:gencc			PSAP	encephalopathy due to prosaposin deficiency
HGNC:9498		MONDO:0012517	infores:gencc	infores:gencc			PSAP	atypical Gaucher disease due to saposin C deficiency
HGNC:9498		MONDO:0012517	infores:gencc	infores:gencc			PSAP	atypical Gaucher disease due to saposin C deficiency
HGNC:9498		MONDO:0009590	infores:gencc	infores:gencc			PSAP	metachromatic leukodystrophy due to saposin b deficiency
HGNC:9498		MONDO:0009590	infores:gencc	infores:gencc			PSAP	metachromatic leukodystrophy due to saposin b deficiency
HGNC:10933		MONDO:0010027	infores:gencc	infores:gencc			SLC17A5	free sialic acid storage disease, infantile form
HGNC:10933		MONDO:0010027	infores:gencc	infores:gencc			SLC17A5	free sialic acid storage disease, infantile form
HGNC:11120		MONDO:0011871	infores:gencc	infores:gencc			SMPD1	Niemann-Pick disease type B
HGNC:11120		MONDO:0011871	infores:gencc	infores:gencc			SMPD1	Niemann-Pick disease type B
HGNC:24102		MONDO:0029141	infores:gencc	infores:gencc			ARSG	Usher syndrome, type 4
HGNC:24102		MONDO:0029141	infores:gencc	infores:gencc			ARSG	Usher syndrome, type 4
HGNC:30213		MONDO:0014975	infores:gencc	infores:gencc			ATP13A2	autosomal recessive spastic paraplegia type 78
HGNC:30213		MONDO:0014975	infores:gencc	infores:gencc			ATP13A2	autosomal recessive spastic paraplegia type 78
HGNC:30213		MONDO:0014975	infores:gencc	infores:gencc			ATP13A2	autosomal recessive spastic paraplegia type 78
HGNC:18179		MONDO:0015012	infores:gencc	infores:gencc			VPS33A	mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders
HGNC:18179		MONDO:0015012	infores:gencc	infores:gencc			VPS33A	mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders
HGNC:18179		MONDO:0015012	infores:gencc	infores:gencc			VPS33A	mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders
HGNC:1366		MONDO:0010122	infores:gencc	infores:gencc			ADAMTS13	congenital thrombotic thrombocytopenic purpura
HGNC:1366		MONDO:0010122	infores:gencc	infores:gencc			ADAMTS13	congenital thrombotic thrombocytopenic purpura
HGNC:1366		MONDO:0010122	infores:gencc	infores:gencc			ADAMTS13	congenital thrombotic thrombocytopenic purpura
HGNC:1366		MONDO:0010122	infores:gencc	infores:gencc			ADAMTS13	congenital thrombotic thrombocytopenic purpura
HGNC:3535		MONDO:0008559	infores:gencc	infores:gencc			F2	thrombophilia due to thrombin defect
HGNC:3535		MONDO:0008559	infores:gencc	infores:gencc			F2	thrombophilia due to thrombin defect
HGNC:3542		MONDO:0008560	infores:gencc	infores:gencc			F5	thrombophilia due to activated protein C resistance
HGNC:3542		MONDO:0008560	infores:gencc	infores:gencc			F5	thrombophilia due to activated protein C resistance
HGNC:3661		MONDO:0002305	infores:gencc	infores:gencc			FGA	thrombophilia
HGNC:3661		MONDO:0002305	infores:gencc	infores:gencc			FGA	thrombophilia
HGNC:3662		MONDO:0002305	infores:gencc	infores:gencc			FGB	thrombophilia
HGNC:3662		MONDO:0002305	infores:gencc	infores:gencc			FGB	thrombophilia
HGNC:3694		MONDO:0002305	infores:gencc	infores:gencc			FGG	thrombophilia
HGNC:3694		MONDO:0002305	infores:gencc	infores:gencc			FGG	thrombophilia
HGNC:5181		MONDO:0013143	infores:gencc	infores:gencc			HRG	hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency
HGNC:5181		MONDO:0013143	infores:gencc	infores:gencc			HRG	hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency
HGNC:5181		MONDO:0013143	infores:gencc	infores:gencc			HRG	hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency
HGNC:9451		MONDO:0008316	infores:gencc	infores:gencc			PROC	thrombophilia due to protein C deficiency, autosomal dominant
HGNC:9451		MONDO:0012860	infores:gencc	infores:gencc			PROC	thrombophilia due to protein C deficiency, autosomal recessive
HGNC:9456		MONDO:0012868	infores:gencc	infores:gencc			PROS1	thrombophilia due to protein S deficiency, autosomal dominant
HGNC:9456		MONDO:0012868	infores:gencc	infores:gencc			PROS1	thrombophilia due to protein S deficiency, autosomal dominant
HGNC:9456		MONDO:0013791	infores:gencc	infores:gencc			PROS1	thrombophilia due to protein S deficiency, autosomal recessive
HGNC:775		MONDO:0013144	infores:gencc	infores:gencc			SERPINC1	hereditary antithrombin deficiency
HGNC:775		MONDO:0013144	infores:gencc	infores:gencc			SERPINC1	hereditary antithrombin deficiency
HGNC:775		MONDO:0013144	infores:gencc	infores:gencc			SERPINC1	hereditary antithrombin deficiency
HGNC:775		MONDO:0013144	infores:gencc	infores:gencc			SERPINC1	hereditary antithrombin deficiency
HGNC:775		MONDO:0013144	infores:gencc	infores:gencc			SERPINC1	hereditary antithrombin deficiency
HGNC:775		MONDO:0013144	infores:gencc	infores:gencc			SERPINC1	hereditary antithrombin deficiency
HGNC:775		MONDO:0013144	infores:gencc	infores:gencc			SERPINC1	hereditary antithrombin deficiency
HGNC:4838		MONDO:0012876	infores:gencc	infores:gencc			SERPIND1	heparin cofactor 2 deficiency
HGNC:4838		MONDO:0012876	infores:gencc	infores:gencc			SERPIND1	heparin cofactor 2 deficiency
HGNC:11784		MONDO:0013775	infores:gencc	infores:gencc			THBD	thrombomodulin-related bleeding disorder
HGNC:11784		MONDO:0013775	infores:gencc	infores:gencc			THBD	thrombomodulin-related bleeding disorder
HGNC:11784		MONDO:0013775	infores:gencc	infores:gencc			THBD	thrombomodulin-related bleeding disorder
HGNC:11784		MONDO:0013775	infores:gencc	infores:gencc			THBD	thrombomodulin-related bleeding disorder
HGNC:9051		MONDO:0012872	infores:gencc	infores:gencc			PLAT	thrombophilia, familial, due to decreased release of tissue plasminogen activator
HGNC:6631		MONDO:0009206	infores:gencc	infores:gencc			LMAN1	factor V and factor VIII, combined deficiency of, type 1
HGNC:6631		MONDO:0009206	infores:gencc	infores:gencc			LMAN1	factor V and factor VIII, combined deficiency of, type 1
HGNC:6631		MONDO:0009206	infores:gencc	infores:gencc			LMAN1	factor V and factor VIII, combined deficiency of, type 1
HGNC:18451		MONDO:0013331	infores:gencc	infores:gencc			MCFD2	factor 5 and Factor VIII, combined deficiency of, 2
HGNC:18451		MONDO:0013331	infores:gencc	infores:gencc			MCFD2	factor 5 and Factor VIII, combined deficiency of, 2
HGNC:18451		MONDO:0013331	infores:gencc	infores:gencc			MCFD2	factor 5 and Factor VIII, combined deficiency of, 2
HGNC:1232		MONDO:0012353	infores:gencc	infores:gencc			EGLN1	erythrocytosis, familial, 3
HGNC:3374		MONDO:0012729	infores:gencc	infores:gencc			EPAS1	erythrocytosis, familial, 4
HGNC:3374		MONDO:0012729	infores:gencc	infores:gencc			EPAS1	erythrocytosis, familial, 4
HGNC:3415		MONDO:0033483	infores:gencc	infores:gencc			EPO	erythrocytosis, familial, 5
HGNC:3415		MONDO:0033483	infores:gencc	infores:gencc			EPO	erythrocytosis, familial, 5
HGNC:3416		MONDO:0007572	infores:gencc	infores:gencc			EPOR	primary familial polycythemia due to EPO receptor mutation
HGNC:3416		MONDO:0007572	infores:gencc	infores:gencc			EPOR	primary familial polycythemia due to EPO receptor mutation
HGNC:4823		MONDO:0054802	infores:gencc	infores:gencc			HBA1	erythrocytosis, familial, 7
HGNC:4824		MONDO:0054802	infores:gencc	infores:gencc			HBA2	erythrocytosis, familial, 7
HGNC:4827		MONDO:0054801	infores:gencc	infores:gencc			HBB	erythrocytosis, familial, 6
HGNC:12687		MONDO:0009892	infores:gencc	infores:gencc			VHL	Chuvash polycythemia
HGNC:12687		MONDO:0009892	infores:gencc	infores:gencc			VHL	Chuvash polycythemia
